Date,Cases,Incidence
2009-07-23,15,1.10294E-06
2009-07-24,16,1.17647E-06
2009-07-25,11,8.08824E-07
2009-07-26,15,1.10294E-06
2009-07-27,12,8.82353E-07
2009-07-28,13,9.55882E-07
2009-07-29,15,1.10294E-06
2009-07-30,9,6.61765E-07
2009-07-31,20,1.47059E-06
2009-08-01,14,1.02941E-06
2009-08-02,11,8.08824E-07
2009-08-03,18,1.32353E-06
2009-08-04,13,9.55882E-07
2009-08-05,16,1.17647E-06
2009-08-06,10,7.35294E-07
2009-08-07,15,1.10294E-06
2009-08-08,4,2.94118E-07
2009-08-09,8,5.88235E-07
2009-08-10,14,1.02941E-06
2009-08-11,15,1.10294E-06
2009-08-12,16,1.17647E-06
2009-08-13,9,6.61765E-07
2009-08-14,18,1.32353E-06
2009-08-15,10,7.35294E-07
2009-08-16,13,9.55882E-07
2009-08-17,13,9.55882E-07
2009-08-18,11,8.08824E-07
2009-08-19,16,1.17647E-06
2009-08-20,12,8.82353E-07
2009-08-21,12,8.82353E-07
2009-08-22,12,8.82353E-07
2009-08-23,9,6.61765E-07
2009-08-24,13,9.55882E-07
2009-08-25,11,8.08824E-07
2009-08-26,9,6.61765E-07
2009-08-27,8,5.88235E-07
2009-08-28,10,7.35294E-07
2009-08-29,9,6.61765E-07
2009-08-30,12,8.82353E-07
2009-08-31,13,9.55882E-07
2009-09-01,21,1.54412E-06
2009-09-02,11,8.08824E-07
2009-09-03,16,1.17647E-06
2009-09-04,12,8.82353E-07
2009-09-05,13,9.55882E-07
2009-09-06,17,0.00000125
2009-09-07,9,6.61765E-07
2009-09-08,14,1.02941E-06
2009-09-09,17,0.00000125
2009-09-10,13,9.55882E-07
2009-09-11,15,1.10294E-06
2009-09-12,8,5.88235E-07
2009-09-13,7,5.14706E-07
2009-09-14,11,8.08824E-07
2009-09-15,17,0.00000125
2009-09-16,8,5.88235E-07
2009-09-17,23,1.69118E-06
2009-09-18,12,8.82353E-07
2009-09-19,13,9.55882E-07
2009-09-20,11,8.08824E-07
2009-09-21,11,8.08824E-07
2009-09-22,12,8.82353E-07
2009-09-23,11,8.08824E-07
2009-09-24,9,6.61765E-07
2009-09-25,14,1.02941E-06
2009-09-26,9,6.61765E-07
2009-09-27,11,8.08824E-07
2009-09-28,9,6.61765E-07
2009-09-29,8,5.88235E-07
2009-09-30,8,5.88235E-07
2009-10-01,8,5.88235E-07
2009-10-02,11,8.08824E-07
2009-10-03,4,2.94118E-07
2009-10-04,9,6.61765E-07
2009-10-05,11,8.08824E-07
2009-10-06,7,5.14706E-07
2009-10-07,8,5.88235E-07
2009-10-08,4,2.94118E-07
2009-10-09,6,4.41176E-07
2009-10-10,6,4.41176E-07
2009-10-11,6,4.41176E-07
2009-10-12,12,8.82353E-07
2009-10-13,16,1.17647E-06
2009-10-14,12,8.82353E-07
2009-10-15,7,5.14706E-07
2009-10-16,12,8.82353E-07
2009-10-17,5,3.67647E-07
2009-10-18,10,7.35294E-07
2009-10-19,8,5.88235E-07
2009-10-20,12,8.82353E-07
2009-10-21,10,7.35294E-07
2009-10-22,9,6.61765E-07
2009-10-23,11,8.08824E-07
2009-10-24,5,3.67647E-07
2009-10-25,6,4.41176E-07
2009-10-26,5,3.67647E-07
2009-10-27,6,4.41176E-07
2009-10-28,13,9.55882E-07
2009-10-29,7,5.14706E-07
2009-10-30,6,4.41176E-07
2009-10-31,2,1.47059E-07
2009-11-01,7,5.14706E-07
2009-11-02,4,2.94118E-07
2009-11-03,6,4.41176E-07
2009-11-04,7,5.14706E-07
2009-11-05,6,4.41176E-07
2009-11-06,4,2.94118E-07
2009-11-07,3,2.20588E-07
2009-11-08,5,3.67647E-07
2009-11-09,8,5.88235E-07
2009-11-10,5,3.67647E-07
2009-11-11,9,6.61765E-07
2009-11-12,2,1.47059E-07
2009-11-13,4,2.94118E-07
2009-11-14,3,2.20588E-07
2009-11-15,5,3.67647E-07
2009-11-16,3,2.20588E-07
2009-11-17,5,3.67647E-07
2009-11-18,8,5.88235E-07
2009-11-19,3,2.20588E-07
2009-11-20,5,3.67647E-07
2009-11-21,3,2.20588E-07
2009-11-22,5,3.67647E-07
2009-11-23,8,5.88235E-07
2009-11-24,5,3.67647E-07
2009-11-25,4,2.94118E-07
2009-11-26,8,5.88235E-07
2009-11-27,6,4.41176E-07
2009-11-28,4,2.94118E-07
2009-11-29,1,7.35294E-08
2009-11-30,6,4.41176E-07
2009-12-01,3,2.20588E-07
2009-12-02,1,7.35294E-08
2009-12-03,5,3.67647E-07
2009-12-04,6,4.41176E-07
2009-12-05,5,3.67647E-07
2009-12-06,1,7.35294E-08
2009-12-07,8,5.88235E-07
2009-12-08,6,4.41176E-07
2009-12-09,3,2.20588E-07
2009-12-10,2,1.47059E-07
2009-12-11,3,2.20588E-07
2009-12-13,3,2.20588E-07
2009-12-14,4,2.94118E-07
2009-12-15,3,2.20588E-07
2009-12-16,4,2.94118E-07
2009-12-17,4,2.94118E-07
2009-12-18,4,2.94118E-07
2009-12-19,5,3.67647E-07
2009-12-20,5,3.67647E-07
2009-12-21,4,2.94118E-07
2009-12-22,3,2.20588E-07
2009-12-23,4,2.94118E-07
2009-12-24,2,1.47059E-07
2009-12-25,2,1.47059E-07
2009-12-26,5,3.67647E-07
2009-12-27,3,2.20588E-07
2009-12-28,6,4.41176E-07
2009-12-29,5,3.67647E-07
2009-12-30,6,4.41176E-07
2009-12-31,4,2.94118E-07
2010-01-01,6,4.41176E-07
2010-01-02,3,2.20588E-07
2010-01-03,6,4.41176E-07
2010-01-04,9,6.61765E-07
2010-01-05,7,5.14706E-07
2010-01-06,1,7.35294E-08
2010-01-07,4,2.94118E-07
2010-01-08,3,2.20588E-07
2010-01-09,9,6.61765E-07
2010-01-10,6,4.41176E-07
2010-01-11,6,4.41176E-07
2010-01-12,4,2.94118E-07
2010-01-13,5,3.67647E-07
2010-01-14,8,5.88235E-07
2010-01-15,5,3.67647E-07
2010-01-16,7,5.14706E-07
2010-01-17,3,2.20588E-07
2010-01-18,5,3.67647E-07
2010-01-19,4,2.94118E-07
2010-01-20,6,4.41176E-07
2010-01-21,6,4.41176E-07
2010-01-22,4,2.94118E-07
2010-01-23,1,7.35294E-08
2010-01-24,1,7.35294E-08
2010-01-25,2,1.47059E-07
2010-01-26,5,3.67647E-07
2010-01-27,2,1.47059E-07
2010-01-28,3,2.20588E-07
2010-01-29,4,2.94118E-07
2010-01-30,6,4.41176E-07
2010-01-31,7,5.14706E-07
2010-02-01,12,8.82353E-07
2010-02-02,3,2.20588E-07
2010-02-03,4,2.94118E-07
2010-02-05,3,2.20588E-07
2010-02-06,4,2.94118E-07
2010-02-07,3,2.20588E-07
2010-02-08,7,5.14706E-07
2010-02-09,8,5.88235E-07
2010-02-10,7,5.14706E-07
2010-02-11,2,1.47059E-07
2010-02-12,2,1.47059E-07
2010-02-13,3,2.20588E-07
2010-02-14,1,7.35294E-08
2010-02-15,5,3.67647E-07
2010-02-16,2,1.47059E-07
2010-02-17,5,3.67647E-07
2010-02-18,6,4.41176E-07
2010-02-19,4,2.94118E-07
2010-02-20,7,5.14706E-07
2010-02-21,5,3.67647E-07
2010-02-22,5,3.67647E-07
2010-02-23,4,2.94118E-07
2010-02-24,7,5.14706E-07
2010-02-25,7,5.14706E-07
2010-02-26,4,2.94118E-07
2010-02-27,4,2.94118E-07
2010-02-28,5,3.67647E-07
2010-03-01,9,6.61765E-07
2010-03-02,8,5.88235E-07
2010-03-03,3,2.20588E-07
2010-03-04,5,3.67647E-07
2010-03-05,5,3.67647E-07
2010-03-06,4,2.94118E-07
2010-03-07,5,3.67647E-07
2010-03-08,7,5.14706E-07
2010-03-09,10,7.35294E-07
2010-03-10,10,7.35294E-07
2010-03-11,4,2.94118E-07
2010-03-12,4,2.94118E-07
2010-03-13,2,1.47059E-07
2010-03-14,4,2.94118E-07
2010-03-15,3,2.20588E-07
2010-03-16,9,6.61765E-07
2010-03-17,2,1.47059E-07
2010-03-18,2,1.47059E-07
2010-03-19,7,5.14706E-07
2010-03-20,2,1.47059E-07
2010-03-21,7,5.14706E-07
2010-03-22,6,4.41176E-07
2010-03-23,1,7.35294E-08
2010-03-24,3,2.20588E-07
2010-03-25,3,2.20588E-07
2010-03-26,5,3.67647E-07
2010-03-27,4,2.94118E-07
2010-03-28,2,1.47059E-07
2010-03-29,6,4.41176E-07
2010-03-30,6,4.41176E-07
2010-03-31,7,5.14706E-07
2010-04-01,9,6.61765E-07
2010-04-02,5,3.67647E-07
2010-04-03,2,1.47059E-07
2010-04-04,5,3.67647E-07
2010-04-05,11,8.08824E-07
2010-04-06,9,6.61765E-07
2010-04-07,6,4.41176E-07
2010-04-08,5,3.67647E-07
2010-04-09,5,3.67647E-07
2010-04-10,5,3.67647E-07
2010-04-11,8,5.88235E-07
2010-04-12,7,5.14706E-07
2010-04-13,8,5.88235E-07
2010-04-14,5,3.67647E-07
2010-04-15,5,3.67647E-07
2010-04-16,2,1.47059E-07
2010-04-17,4,2.94118E-07
2010-04-18,1,7.35294E-08
2010-04-19,3,2.20588E-07
2010-04-20,5,3.67647E-07
2010-04-21,4,2.94118E-07
2010-04-22,7,5.14706E-07
2010-04-23,2,1.47059E-07
2010-04-24,6,4.41176E-07
2010-04-25,1,7.35294E-08
2010-04-26,9,6.61765E-07
2010-04-27,2,1.47059E-07
2010-04-28,1,7.35294E-08
2010-04-29,2,1.47059E-07
2010-04-30,2,1.47059E-07
2010-05-01,6,4.41176E-07
2010-05-02,4,2.94118E-07
2010-05-03,10,7.35294E-07
2010-05-04,9,6.61765E-07
2010-05-05,5,3.67647E-07
2010-05-06,3,2.20588E-07
2010-05-07,9,6.61765E-07
2010-05-08,2,1.47059E-07
2010-05-09,4,2.94118E-07
2010-05-10,8,5.88235E-07
2010-05-11,7,5.14706E-07
2010-05-12,6,4.41176E-07
2010-05-13,3,2.20588E-07
2010-05-14,5,3.67647E-07
2010-05-15,3,2.20588E-07
2010-05-16,7,5.14706E-07
2010-05-17,5,3.67647E-07
2010-05-18,7,5.14706E-07
2010-05-19,5,3.67647E-07
2010-05-20,3,2.20588E-07
2010-05-21,3,2.20588E-07
2010-05-22,5,3.67647E-07
2010-05-23,7,5.14706E-07
2010-05-24,3,2.20588E-07
2010-05-25,5,3.67647E-07
2010-05-26,10,7.35294E-07
2010-05-27,6,4.41176E-07
2010-05-28,6,4.41176E-07
2010-05-29,4,2.94118E-07
2010-05-30,8,5.88235E-07
2010-05-31,6,4.41176E-07
2010-06-01,11,8.08824E-07
2010-06-02,6,4.41176E-07
2010-06-03,4,2.94118E-07
2010-06-04,3,2.20588E-07
2010-06-05,8,5.88235E-07
2010-06-06,10,7.35294E-07
2010-06-07,14,1.02941E-06
2010-06-08,12,8.82353E-07
2010-06-09,10,7.35294E-07
2010-06-10,7,5.14706E-07
2010-06-11,12,8.82353E-07
2010-06-12,8,5.88235E-07
2010-06-13,13,9.55882E-07
2010-06-14,13,9.55882E-07
2010-06-15,15,1.10294E-06
2010-06-16,11,8.08824E-07
2010-06-17,12,8.82353E-07
2010-06-18,9,6.61765E-07
2010-06-19,7,5.14706E-07
2010-06-20,16,1.17647E-06
2010-06-21,9,6.61765E-07
2010-06-22,19,1.39706E-06
2010-06-23,8,5.88235E-07
2010-06-24,8,5.88235E-07
2010-06-25,15,1.10294E-06
2010-06-26,15,1.10294E-06
2010-06-27,17,0.00000125
2010-06-28,18,1.32353E-06
2010-06-29,18,1.32353E-06
2010-06-30,14,1.02941E-06
2010-07-01,15,1.10294E-06
2010-07-02,10,7.35294E-07
2010-07-03,8,5.88235E-07
2010-07-04,13,9.55882E-07
2010-07-05,12,8.82353E-07
2010-07-06,13,9.55882E-07
2010-07-07,15,1.10294E-06
2010-07-08,10,7.35294E-07
2010-07-09,10,7.35294E-07
2010-07-10,7,5.14706E-07
2010-07-11,11,8.08824E-07
2010-07-12,18,1.32353E-06
2010-07-13,12,8.82353E-07
2010-07-14,14,1.02941E-06
2010-07-15,15,1.10294E-06
2010-07-16,13,9.55882E-07
2010-07-17,13,9.55882E-07
2010-07-18,14,1.02941E-06
2010-07-19,17,0.00000125
2010-07-20,11,8.08824E-07
2010-07-21,17,0.00000125
2010-07-22,11,8.08824E-07
2010-07-23,16,1.17647E-06
2010-07-24,20,1.47059E-06
2010-07-25,10,7.35294E-07
2010-07-26,17,0.00000125
2010-07-27,14,1.02941E-06
2010-07-28,22,1.61765E-06
2010-07-29,15,1.10294E-06
2010-07-30,14,1.02941E-06
2010-07-31,14,1.02941E-06
2010-08-01,11,8.08824E-07
2010-08-02,12,8.82353E-07
2010-08-03,12,8.82353E-07
2010-08-04,14,1.02941E-06
2010-08-05,14,1.02941E-06
2010-08-06,12,8.82353E-07
2010-08-07,12,8.82353E-07
2010-08-08,10,7.35294E-07
2010-08-09,9,6.61765E-07
2010-08-10,17,0.00000125
2010-08-11,7,5.14706E-07
2010-08-12,8,5.88235E-07
2010-08-13,17,0.00000125
2010-08-14,6,4.41176E-07
2010-08-15,6,4.41176E-07
2010-08-16,14,1.02941E-06
2010-08-17,15,1.10294E-06
2010-08-18,12,8.82353E-07
2010-08-19,10,7.35294E-07
2010-08-20,11,8.08824E-07
2010-08-21,10,7.35294E-07
2010-08-22,12,8.82353E-07
2010-08-23,7,5.14706E-07
2010-08-24,15,1.10294E-06
2010-08-25,12,8.82353E-07
2010-08-26,20,1.47059E-06
2010-08-27,9,6.61765E-07
2010-08-28,17,0.00000125
2010-08-29,10,7.35294E-07
2010-08-30,11,8.08824E-07
2010-08-31,11,8.08824E-07
2010-09-01,12,8.82353E-07
2010-09-02,11,8.08824E-07
2010-09-03,6,4.41176E-07
2010-09-04,4,2.94118E-07
2010-09-05,10,7.35294E-07
2010-09-06,7,5.14706E-07
2010-09-07,10,7.35294E-07
2010-09-08,3,2.20588E-07
2010-09-09,10,7.35294E-07
2010-09-10,8,5.88235E-07
2010-09-11,7,5.14706E-07
2010-09-12,8,5.88235E-07
2010-09-13,9,6.61765E-07
2010-09-14,9,6.61765E-07
2010-09-15,12,8.82353E-07
2010-09-16,7,5.14706E-07
2010-09-17,11,8.08824E-07
2010-09-18,10,7.35294E-07
2010-09-19,4,2.94118E-07
2010-09-20,9,6.61765E-07
2010-09-21,13,9.55882E-07
2010-09-22,14,1.02941E-06
2010-09-23,10,7.35294E-07
2010-09-24,9,6.61765E-07
2010-09-25,14,1.02941E-06
2010-09-26,8,5.88235E-07
2010-09-27,8,5.88235E-07
2010-09-28,5,3.67647E-07
2010-09-29,10,7.35294E-07
2010-09-30,9,6.61765E-07
2010-10-01,6,4.41176E-07
2010-10-02,10,7.35294E-07
2010-10-03,7,5.14706E-07
2010-10-04,10,7.35294E-07
2010-10-05,10,7.35294E-07
2010-10-06,9,6.61765E-07
2010-10-07,8,5.88235E-07
2010-10-08,10,7.35294E-07
2010-10-09,3,2.20588E-07
2010-10-10,4,2.94118E-07
2010-10-11,8,5.88235E-07
2010-10-12,9,6.61765E-07
2010-10-13,8,5.88235E-07
2010-10-14,12,8.82353E-07
2010-10-15,9,6.61765E-07
2010-10-16,6,4.41176E-07
2010-10-17,5,3.67647E-07
2010-10-18,10,7.35294E-07
2010-10-19,3,2.20588E-07
2010-10-20,10,7.35294E-07
2010-10-21,7,5.14706E-07
2010-10-22,7,5.14706E-07
2010-10-23,6,4.41176E-07
2010-10-24,2,1.47059E-07
2010-10-25,12,8.82353E-07
2010-10-26,8,5.88235E-07
2010-10-27,10,7.35294E-07
2010-10-28,7,5.14706E-07
2010-10-29,4,2.94118E-07
2010-10-30,7,5.14706E-07
2010-10-31,4,2.94118E-07
2010-11-01,15,1.10294E-06
2010-11-02,2,1.47059E-07
2010-11-03,11,8.08824E-07
2010-11-04,4,2.94118E-07
2010-11-05,6,4.41176E-07
2010-11-06,5,3.67647E-07
2010-11-07,5,3.67647E-07
2010-11-08,7,5.14706E-07
2010-11-09,3,2.20588E-07
2010-11-10,13,9.55882E-07
2010-11-11,5,3.67647E-07
2010-11-12,4,2.94118E-07
2010-11-13,5,3.67647E-07
2010-11-14,4,2.94118E-07
2010-11-15,6,4.41176E-07
2010-11-16,6,4.41176E-07
2010-11-17,11,8.08824E-07
2010-11-18,6,4.41176E-07
2010-11-19,11,8.08824E-07
2010-11-20,3,2.20588E-07
2010-11-21,3,2.20588E-07
2010-11-22,4,2.94118E-07
2010-11-23,8,5.88235E-07
2010-11-24,8,5.88235E-07
2010-11-25,5,3.67647E-07
2010-11-26,4,2.94118E-07
2010-11-27,5,3.67647E-07
2010-11-28,3,2.20588E-07
2010-11-29,10,7.35294E-07
2010-11-30,1,7.35294E-08
2010-12-01,8,5.88235E-07
2010-12-02,8,5.88235E-07
2010-12-03,5,3.67647E-07
2010-12-04,6,4.41176E-07
2010-12-05,3,2.20588E-07
2010-12-06,4,2.94118E-07
2010-12-07,3,2.20588E-07
2010-12-08,8,5.88235E-07
2010-12-09,9,6.61765E-07
2010-12-10,8,5.88235E-07
2010-12-11,7,5.14706E-07
2010-12-12,6,4.41176E-07
2010-12-13,8,5.88235E-07
2010-12-14,1,7.35294E-08
2010-12-15,8,5.88235E-07
2010-12-16,5,3.67647E-07
2010-12-17,6,4.41176E-07
2010-12-18,2,1.47059E-07
2010-12-19,3,2.20588E-07
2010-12-20,9,6.61765E-07
2010-12-21,5,3.67647E-07
2010-12-22,3,2.20588E-07
2010-12-23,7,5.14706E-07
2010-12-25,3,2.20588E-07
2010-12-26,2,1.47059E-07
2010-12-27,7,5.14706E-07
2010-12-28,4,2.94118E-07
2010-12-29,4,2.94118E-07
2010-12-30,4,2.94118E-07
2010-12-31,2,1.47059E-07
2011-01-01,5,3.67647E-07
2011-01-02,2,1.47059E-07
2011-01-03,3,2.20588E-07
2011-01-04,8,5.88235E-07
2011-01-05,2,1.47059E-07
2011-01-06,9,6.61765E-07
2011-01-07,5,3.67647E-07
2011-01-08,3,2.20588E-07
2011-01-10,3,2.20588E-07
2011-01-11,3,2.20588E-07
2011-01-12,3,2.20588E-07
2011-01-13,6,4.41176E-07
2011-01-14,6,4.41176E-07
2011-01-15,5,3.67647E-07
2011-01-16,2,1.47059E-07
2011-01-17,6,4.41176E-07
2011-01-18,7,5.14706E-07
2011-01-19,2,1.47059E-07
2011-01-20,5,3.67647E-07
2011-01-21,5,3.67647E-07
2011-01-22,1,7.35294E-08
2011-01-23,4,2.94118E-07
2011-01-24,4,2.94118E-07
2011-01-25,4,2.94118E-07
2011-01-26,6,4.41176E-07
2011-01-27,5,3.67647E-07
2011-01-28,3,2.20588E-07
2011-01-29,4,2.94118E-07
2011-01-30,1,7.35294E-08
2011-01-31,6,4.41176E-07
2011-02-01,2,1.47059E-07
2011-02-02,5,3.67647E-07
2011-02-03,5,3.67647E-07
2011-02-04,10,7.35294E-07
2011-02-05,3,2.20588E-07
2011-02-06,1,7.35294E-08
2011-02-07,4,2.94118E-07
2011-02-08,4,2.94118E-07
2011-02-09,2,1.47059E-07
2011-02-10,5,3.67647E-07
2011-02-11,3,2.20588E-07
2011-02-12,7,5.14706E-07
2011-02-13,1,7.35294E-08
2011-02-14,3,2.20588E-07
2011-02-15,4,2.94118E-07
2011-02-16,7,5.14706E-07
2011-02-17,4,2.94118E-07
2011-02-18,3,2.20588E-07
2011-02-19,6,4.41176E-07
2011-02-20,5,3.67647E-07
2011-02-21,3,2.20588E-07
2011-02-22,4,2.94118E-07
2011-02-23,3,2.20588E-07
2011-02-24,5,3.67647E-07
2011-02-25,4,2.94118E-07
2011-02-26,7,5.14706E-07
2011-02-27,3,2.20588E-07
2011-02-28,6,4.41176E-07
2011-03-01,8,5.88235E-07
2011-03-02,3,2.20588E-07
2011-03-03,4,2.94118E-07
2011-03-04,1,7.35294E-08
2011-03-05,4,2.94118E-07
2011-03-06,4,2.94118E-07
2011-03-07,12,8.82353E-07
2011-03-08,2,1.47059E-07
2011-03-09,3,2.20588E-07
2011-03-10,4,2.94118E-07
2011-03-11,8,5.88235E-07
2011-03-12,2,1.47059E-07
2011-03-13,4,2.94118E-07
2011-03-14,7,5.14706E-07
2011-03-15,6,4.41176E-07
2011-03-16,4,2.94118E-07
2011-03-17,2,1.47059E-07
2011-03-18,4,2.94118E-07
2011-03-19,6,4.41176E-07
2011-03-20,2,1.47059E-07
2011-03-21,4,2.94118E-07
2011-03-22,7,5.14706E-07
2011-03-23,3,2.20588E-07
2011-03-24,5,3.67647E-07
2011-03-25,6,4.41176E-07
2011-03-26,4,2.94118E-07
2011-03-27,1,7.35294E-08
2011-03-28,2,1.47059E-07
2011-03-29,3,2.20588E-07
2011-03-30,8,5.88235E-07
2011-03-31,6,4.41176E-07
2011-04-01,4,2.94118E-07
2011-04-02,5,3.67647E-07
2011-04-03,2,1.47059E-07
2011-04-04,2,1.47059E-07
2011-04-05,1,7.35294E-08
2011-04-06,4,2.94118E-07
2011-04-07,6,4.41176E-07
2011-04-08,8,5.88235E-07
2011-04-09,3,2.20588E-07
2011-04-10,4,2.94118E-07
2011-04-11,5,3.67647E-07
2011-04-12,5,3.67647E-07
2011-04-13,5,3.67647E-07
2011-04-14,5,3.67647E-07
2011-04-15,5,3.67647E-07
2011-04-16,1,7.35294E-08
2011-04-17,2,1.47059E-07
2011-04-19,5,3.67647E-07
2011-04-20,9,6.61765E-07
2011-04-21,6,4.41176E-07
2011-04-22,6,4.41176E-07
2011-04-23,3,2.20588E-07
2011-04-24,3,2.20588E-07
2011-04-25,8,5.88235E-07
2011-04-26,7,5.14706E-07
2011-04-27,7,5.14706E-07
2011-04-28,3,2.20588E-07
2011-04-30,8,5.88235E-07
2011-05-01,5,3.67647E-07
2011-05-02,4,2.94118E-07
2011-05-03,7,5.14706E-07
2011-05-04,5,3.67647E-07
2011-05-05,5,3.67647E-07
2011-05-06,6,4.41176E-07
2011-05-07,3,2.20588E-07
2011-05-08,1,7.35294E-08
2011-05-09,9,6.61765E-07
2011-05-10,6,4.41176E-07
2011-05-11,10,7.35294E-07
2011-05-12,5,3.67647E-07
2011-05-13,8,5.88235E-07
2011-05-14,6,4.41176E-07
2011-05-15,10,7.35294E-07
2011-05-16,3,2.20588E-07
2011-05-17,5,3.67647E-07
2011-05-18,4,2.94118E-07
2011-05-19,6,4.41176E-07
2011-05-20,2,1.47059E-07
2011-05-21,8,5.88235E-07
2011-05-22,6,4.41176E-07
2011-05-23,5,3.67647E-07
2011-05-24,4,2.94118E-07
2011-05-25,9,6.61765E-07
2011-05-26,8,5.88235E-07
2011-05-27,7,5.14706E-07
2011-05-28,6,4.41176E-07
2011-05-29,5,3.67647E-07
2011-05-30,6,4.41176E-07
2011-05-31,5,3.67647E-07
2011-06-01,15,1.10294E-06
2011-06-02,9,6.61765E-07
2011-06-03,8,5.88235E-07
2011-06-04,7,5.14706E-07
2011-06-05,11,8.08824E-07
2011-06-06,13,9.55882E-07
2011-06-07,3,2.20588E-07
2011-06-08,2,1.47059E-07
2011-06-09,7,5.14706E-07
2011-06-10,7,5.14706E-07
2011-06-11,6,4.41176E-07
2011-06-12,3,2.20588E-07
2011-06-13,12,8.82353E-07
2011-06-14,12,8.82353E-07
2011-06-15,10,7.35294E-07
2011-06-16,8,5.88235E-07
2011-06-17,9,6.61765E-07
2011-06-18,8,5.88235E-07
2011-06-19,6,4.41176E-07
2011-06-20,13,9.55882E-07
2011-06-21,13,9.55882E-07
2011-06-22,6,4.41176E-07
2011-06-23,9,6.61765E-07
2011-06-24,13,9.55882E-07
2011-06-25,2,1.47059E-07
2011-06-26,14,1.02941E-06
2011-06-27,12,8.82353E-07
2011-06-28,7,5.14706E-07
2011-06-29,6,4.41176E-07
2011-06-30,9,6.61765E-07
2011-07-01,6,4.41176E-07
2011-07-02,11,8.08824E-07
2011-07-03,13,9.55882E-07
2011-07-04,20,1.47059E-06
2011-07-05,17,0.00000125
2011-07-06,15,1.10294E-06
2011-07-07,15,1.10294E-06
2011-07-08,20,1.47059E-06
2011-07-09,12,8.82353E-07
2011-07-10,13,9.55882E-07
2011-07-11,14,1.02941E-06
2011-07-12,19,1.39706E-06
2011-07-13,12,8.82353E-07
2011-07-14,12,8.82353E-07
2011-07-15,10,7.35294E-07
2011-07-16,15,1.10294E-06
2011-07-17,9,6.61765E-07
2011-07-18,11,8.08824E-07
2011-07-19,17,0.00000125
2011-07-20,9,6.61765E-07
2011-07-21,11,8.08824E-07
2011-07-22,7,5.14706E-07
2011-07-23,13,9.55882E-07
2011-07-24,16,1.17647E-06
2011-07-25,13,9.55882E-07
2011-07-26,11,8.08824E-07
2011-07-27,17,0.00000125
2011-07-28,16,1.17647E-06
2011-07-29,15,1.10294E-06
2011-07-30,15,1.10294E-06
2011-07-31,12,8.82353E-07
2011-08-01,11,8.08824E-07
2011-08-02,10,7.35294E-07
2011-08-03,14,1.02941E-06
2011-08-04,13,9.55882E-07
2011-08-05,15,1.10294E-06
2011-08-06,13,9.55882E-07
2011-08-07,7,5.14706E-07
2011-08-08,16,1.17647E-06
2011-08-09,11,8.08824E-07
2011-08-10,7,5.14706E-07
2011-08-11,14,1.02941E-06
2011-08-12,12,8.82353E-07
2011-08-13,10,7.35294E-07
2011-08-14,11,8.08824E-07
2011-08-15,21,1.54412E-06
2011-08-16,13,9.55882E-07
2011-08-17,9,6.61765E-07
2011-08-18,12,8.82353E-07
2011-08-19,14,1.02941E-06
2011-08-20,9,6.61765E-07
2011-08-21,13,9.55882E-07
2011-08-22,15,1.10294E-06
2011-08-23,14,1.02941E-06
2011-08-24,6,4.41176E-07
2011-08-25,8,5.88235E-07
2011-08-26,11,8.08824E-07
2011-08-27,11,8.08824E-07
2011-08-28,9,6.61765E-07
2011-08-29,16,1.17647E-06
2011-08-30,10,7.35294E-07
2011-08-31,6,4.41176E-07
2011-09-01,6,4.41176E-07
2011-09-02,13,9.55882E-07
2011-09-03,10,7.35294E-07
2011-09-04,8,5.88235E-07
2011-09-05,13,9.55882E-07
2011-09-06,12,8.82353E-07
2011-09-07,6,4.41176E-07
2011-09-08,8,5.88235E-07
2011-09-09,10,7.35294E-07
2011-09-10,7,5.14706E-07
2011-09-11,9,6.61765E-07
2011-09-12,13,9.55882E-07
2011-09-13,8,5.88235E-07
2011-09-14,17,0.00000125
2011-09-15,10,7.35294E-07
2011-09-16,4,2.94118E-07
2011-09-17,6,4.41176E-07
2011-09-18,10,7.35294E-07
2011-09-19,13,9.55882E-07
2011-09-20,10,7.35294E-07
2011-09-21,10,7.35294E-07
2011-09-22,12,8.82353E-07
2011-09-23,8,5.88235E-07
2011-09-24,7,5.14706E-07
2011-09-25,4,2.94118E-07
2011-09-26,10,7.35294E-07
2011-09-27,16,1.17647E-06
2011-09-28,13,9.55882E-07
2011-09-29,5,3.67647E-07
2011-09-30,10,7.35294E-07
2011-10-01,15,1.10294E-06
2011-10-02,9,6.61765E-07
2011-10-03,11,8.08824E-07
2011-10-04,16,1.17647E-06
2011-10-05,5,3.67647E-07
2011-10-06,11,8.08824E-07
2011-10-07,10,7.35294E-07
2011-10-08,2,1.47059E-07
2011-10-09,7,5.14706E-07
2011-10-10,14,1.02941E-06
2011-10-11,6,4.41176E-07
2011-10-12,13,9.55882E-07
2011-10-13,11,8.08824E-07
2011-10-14,8,5.88235E-07
2011-10-15,5,3.67647E-07
2011-10-16,8,5.88235E-07
2011-10-17,5,3.67647E-07
2011-10-18,7,5.14706E-07
2011-10-19,8,5.88235E-07
2011-10-20,9,6.61765E-07
2011-10-21,6,4.41176E-07
2011-10-22,5,3.67647E-07
2011-10-23,6,4.41176E-07
2011-10-24,5,3.67647E-07
2011-10-25,6,4.41176E-07
2011-10-26,6,4.41176E-07
2011-10-27,12,8.82353E-07
2011-10-28,10,7.35294E-07
2011-10-29,10,7.35294E-07
2011-10-30,6,4.41176E-07
